listing_id,listing_name,host_id,host_name,property_type,room_type_id,location_id,accommodates,bathrooms,bedrooms,beds,bed_type,price,minimum_nights,maximum_nights,number_of_reviews,actual_review_count,first_review_date,last_review_date,review_scores_rating,reviews_per_month
1251763,Studio Plus timeshare in Seattle WA,661691,Katy,Other,1,1716,4,1.0,1.0,2.0,Real Bed,132.0,1,7,1,1,2015-01-09,2015-01-09,100.0,0.08
7517684,Room w private bathrm; Luxury/View,8554626,Terry Logan,Apartment,2,1717,2,1.0,1.0,1.0,Real Bed,150.0,1,1125,13,13,2015-09-06,2015-12-13,98.0,3.22
607788,"condo Seattle, Wa.",103427,Magalie,Apartment,2,1718,6,2.0,1.0,3.0,Real Bed,250.0,1,5,2,2,2012-07-27,2013-10-17,83.0,0.05
6278361,Quiet Nest in Busy Downtown Seattle,2392169,Heather,Apartment,3,1719,2,1.0,1.0,2.0,Real Bed,40.0,2,10,34,34,2015-05-16,2015-12-25,98.0,4.36
936378,"Downtown Seattle, Pool! HS203",4962900,Jordan,Apartment,2,1720,4,1.0,1.0,2.0,Real Bed,126.0,2,1125,3,3,2013-09-09,2015-06-28,93.0,0.11
7350870,Downtown high-rise with water view!,37727926,James,Apartment,1,1721,4,1.0,1.0,1.0,Real Bed,365.0,1,1125,9,9,2015-08-16,2015-12-12,100.0,1.9
92835,"Charming Apt, VERY Central Location",391714,Lauren,Apartment,1,1781,4,1.0,1.0,1.0,Real Bed,99.0,1,730,319,319,2011-05-25,2015-12-19,94.0,5.68
4009508,99 Lux Pike's Market 2BD,8534462,Daniela,Apartment,1,1722,5,2.0,2.0,2.0,Real Bed,350.0,20,1125,38,38,2014-09-14,2015-10-06,98.0,2.38
935862,"Best Downtown Spot, Waterviews! HSW",4962900,Jordan,Apartment,1,1723,6,2.0,2.0,3.0,Real Bed,143.0,2,1125,11,11,2014-02-11,2015-11-23,94.0,0.48
8187537,Downtown H2O View Hi Rise 25th Fl#3,4874276,Sarah,Apartment,1,1724,4,1.0,1.0,2.0,Real Bed,110.0,3,1125,18,18,2015-09-18,2015-12-24,98.0,4.95
10132385,Midcentury Modern UDistrict,3644622,Bridget,Apartment,1,1788,2,1.0,1.0,1.0,Real Bed,100.0,1,1125,0,0,,,0.0,0.0
9516114,"FERRYS, PIKE PLACE,FULL WATER VIEW",46423635,Tamara,Apartment,1,1725,4,1.0,1.0,3.0,Real Bed,149.0,1,1125,0,0,,,0.0,0.0
2749725,Spacious 1bd - Pike Place Market,14068321,Thomas,Apartment,1,1726,4,1.0,1.0,1.0,Real Bed,175.0,3,1125,22,22,2014-04-28,2015-10-19,94.0,1.07
9813231,Sky High Convention Center w/Views,50550045,Diane,Apartment,1,1727,1,1.0,1.0,1.0,Real Bed,150.0,2,1125,0,0,,,0.0,0.0
8101251,Near Capitol Hill & Pike Place PP2,4962900,Jordan,Apartment,1,1728,5,2.0,2.0,2.0,Real Bed,143.0,2,1125,4,4,2015-09-18,2015-12-16,95.0,1.1
5201816,Studio Timeshare in Seattle WA #2,661691,Katy,Other,1,1729,2,1.0,0.0,1.0,Real Bed,121.0,1,7,1,1,2015-07-02,2015-07-02,100.0,0.16
9329068,1 bedroom apt in new bldg downtown,48416955,Jennifer,Apartment,1,1730,3,1.0,1.0,1.0,Real Bed,150.0,1,1125,4,4,2015-12-13,2015-12-28,100.0,4.0
8704438,View Apt Near CONVENTION CENTER!,12197959,Jason,Apartment,1,1731,3,1.0,1.0,1.0,Real Bed,149.0,1,1125,8,8,2015-10-06,2016-01-01,98.0,2.64
8052542,Downtown Seattle Pike Place Market,41122913,Ciara,Apartment,1,1732,4,1.0,1.0,3.0,Real Bed,168.0,2,1125,2,2,2015-10-08,2015-10-19,100.0,0.67
4251426,Harbor Steps- Water Views 16th Flr!,430709,Sea To Sky Rentals,Apartment,1,1733,6,2.0,2.0,4.0,Real Bed,245.0,3,1125,3,3,2015-03-18,2015-10-24,73.0,0.31
6020744,Amazing Downtown Views!,8263503,Wade,Apartment,1,1734,2,1.0,0.0,1.0,Real Bed,129.0,4,1125,32,32,2015-04-27,2016-01-03,95.0,3.79
4251235,Harbor Steps- Water Views 15th Flr!,430709,Sea To Sky Rentals,Apartment,1,1735,6,2.0,2.0,4.0,Real Bed,245.0,3,1125,8,8,2015-03-13,2015-12-05,93.0,0.81
8093529,BRAND NEW 98 walkscore H20 views!!,15454102,Jenell,Condominium,1,1736,3,1.0,1.0,2.0,Real Bed,89.0,2,90,3,3,2015-10-12,2015-12-19,100.0,1.06
654734,Gorgeous Downtown/Convention Condo,3294357,Rachel & Grace,Apartment,1,1737,4,1.0,1.0,2.0,Pull-out Sofa,175.0,3,1125,37,37,2012-10-15,2015-10-21,92.0,0.94
3489083,Seattle Ocean View,10372748,Anna,Apartment,1,1782,5,1.0,1.0,3.0,Real Bed,144.0,1,30,5,5,2014-07-24,2015-12-29,95.0,0.28
8691263,Seattle Downtown Pike Place Market,42446972,Laura,Apartment,1,1738,4,1.0,1.0,3.0,Real Bed,188.0,1,1125,20,20,2015-10-20,2016-01-01,96.0,7.79
3971934,99 Walkscore Sky-Hi. Convention Ctr,8534462,Daniela,Apartment,1,1789,3,1.0,1.0,1.0,Real Bed,179.0,20,1125,48,48,2014-08-31,2015-10-30,95.0,2.93
7732071,Downtown Luxury at Harbor Steps,22501560,Elena,Apartment,1,1739,5,2.0,2.0,2.0,Real Bed,129.0,5,1125,1,1,2015-09-10,2015-09-10,60.0,0.26
1251813,1-Bedroom Timeshare in Seattle WA,661691,Katy,Other,1,1740,4,1.0,1.0,2.0,Real Bed,170.0,1,7,1,1,2013-10-18,2013-10-18,100.0,0.04
10247453,Downtown Seattle Walker's Paradise,8619798,Jessica,Apartment,1,1741,2,1.0,1.0,1.0,Real Bed,150.0,2,1125,0,0,,,0.0,0.0
6740521,Luxury Apt with an Incredible View!,755725,Sunil,Apartment,1,1742,4,1.0,1.0,2.0,Real Bed,276.0,1,1125,11,11,2015-06-28,2015-09-01,96.0,1.73
2955782,Downtown Seattle Pike Place Market,15082394,Jordan,Apartment,1,1743,4,1.0,1.0,2.0,Real Bed,135.0,2,60,74,74,2014-05-26,2015-12-31,96.0,3.77
6691324,Beautiful Apartment! 99 Walkscore,23316664,Shellie,Apartment,1,1744,2,1.0,0.0,1.0,Real Bed,150.0,2,1125,29,29,2015-06-10,2015-12-26,99.0,4.16
8568567,Prime location In Downtown,38404316,Julio,Apartment,1,1745,3,1.0,1.0,2.0,Real Bed,140.0,1,1125,3,3,2015-10-18,2015-12-19,100.0,1.14
1251707,Studio Timeshare in Seattle WA #1,661691,Katy,Other,1,1746,2,1.0,0.0,1.0,Real Bed,121.0,1,7,2,2,2014-04-26,2015-07-01,90.0,0.1
10125020,Historic loft in Pioneer Square,40753107,Leela,Apartment,1,1783,4,1.0,0.0,2.0,Real Bed,175.0,1,1125,0,0,,,0.0,0.0
931785,Close to Everything!!! HS2,4962900,Jordan,Apartment,1,1747,6,2.0,2.0,3.0,Real Bed,147.0,2,365,24,24,2013-09-17,2015-12-15,96.0,0.86
7763613,Downtown Condo w/Parking & View,21153266,Angela,Condominium,1,1748,4,1.0,2.0,2.0,Real Bed,149.0,1,7,19,19,2015-09-06,2015-12-28,93.0,4.71
9574602,2 Bedroom Jazzy Market Oasis,74305,Darik,Apartment,1,1749,6,2.0,2.0,3.0,Real Bed,150.0,7,365,0,0,,,0.0,0.0
9024838,Convention Center Lux 2BD,8534462,Daniela,Apartment,1,1750,5,2.0,2.0,2.0,Real Bed,300.0,2,1125,4,4,2015-11-08,2015-12-12,95.0,2.07
8427227,98% WALKSCORE | CONVTN CNTR | VIEWS,15942582,Jen,Condominium,1,1751,4,1.0,1.0,2.0,Real Bed,115.0,1,90,5,5,2015-10-31,2015-12-31,90.0,2.27
6993019,Pike Place Market,13877700,Jeff,Condominium,1,1752,4,2.0,2.0,2.0,Real Bed,290.0,7,29,2,2,2015-07-27,2015-08-09,100.0,0.37
6746826,Spacious Pike Place Downtown 1BD,35324206,Gracie,Apartment,1,1753,4,1.0,1.0,1.0,Real Bed,129.0,1,60,18,18,2015-09-02,2016-01-01,97.0,4.32
3592838,Unbeatable Location + Free Parking,18099944,Anton,Apartment,1,1754,3,1.0,1.0,2.0,Real Bed,175.0,1,90,114,114,2014-08-11,2015-12-18,93.0,6.68
1954452,99 Downtown Walkscore Lux 1BD,8534462,Daniela,Apartment,1,1755,2,1.0,1.0,1.0,Real Bed,220.0,14,1125,71,71,2014-02-02,2015-11-02,96.0,3.03
1651324,Artistic Flat In Downton Seattle!,8758451,Ross & Lauren,Apartment,1,1784,2,1.0,1.0,1.0,Real Bed,90.0,2,1125,88,88,2013-11-12,2015-12-16,89.0,3.37
8016646,Spectacular Puget Sound views,24243156,Nicholas,Apartment,2,1756,2,1.0,1.0,1.0,Real Bed,120.0,1,30,3,3,2015-08-31,2015-09-28,100.0,0.71
6115704,Downtown 2BR 2BA Waterview Condo,31730119,Maggie And Luly,Apartment,1,1757,4,2.0,2.0,2.0,Real Bed,325.0,6,1125,19,19,2015-05-17,2015-12-28,92.0,2.45
9237535,5*1P*Heart Of Seattle* Pike Place,1623580,Mack & Sophia,Apartment,1,1758,3,1.5,2.0,2.0,Real Bed,230.0,1,1125,0,0,,,0.0,0.0
2191633,Family-Friendly Seattle Views! HSW,4962900,Jordan,Apartment,1,1759,6,2.0,2.0,3.0,Real Bed,127.0,2,1125,6,6,2014-02-26,2015-10-03,90.0,0.27
7451624,2bed/2bath High Rise w/ View & Deck,8554626,Terry Logan,Apartment,1,1760,4,2.0,2.0,2.0,Real Bed,168.0,1,1125,29,29,2015-07-24,2015-12-23,100.0,5.27
8311242,Pike Place - Waterfront View,11610447,Thomas,Apartment,1,1761,3,1.0,1.0,2.0,Real Bed,117.0,2,1125,7,7,2015-11-12,2015-12-30,97.0,3.89
3977605,Vintage Downtown Seattle Studio!,247975,Kevin And Monica,Apartment,1,1785,2,1.0,0.0,1.0,Real Bed,85.0,2,6,102,102,2014-09-19,2015-12-29,88.0,6.47
6344566,Central Luxury Apt with AC,11845596,Charlotte,Apartment,1,1762,3,1.0,0.0,1.0,Real Bed,122.0,1,14,64,64,2015-05-15,2015-12-21,98.0,8.17
2191169,1 Block to PIKE PLACE MARKET! HS2,4962900,Jordan,Apartment,1,1763,6,2.0,2.0,3.0,Real Bed,142.0,2,1125,18,18,2014-01-27,2015-12-13,94.0,0.76
5213468,Ultra-Modern 1Bed w/ Amazing Views,8534462,Daniela,Apartment,1,1764,3,1.5,1.0,1.0,Real Bed,237.0,2,1125,30,30,2015-02-25,2015-12-01,99.0,2.87
9822759,Amazing High Rise Condo Downtown,13010672,Isabella,Apartment,1,1765,4,2.0,2.0,2.0,Real Bed,350.0,3,1125,0,0,,,0.0,0.0
945645,"PIKE PLACE Market, Parking, View S6",4411144,Emma,Apartment,1,1766,4,1.0,1.0,2.0,Real Bed,99.0,2,120,9,9,2015-01-25,2015-11-09,97.0,0.78
8193241,View Downtown Hi Rise Modern 1bd #1,4874276,Sarah,Apartment,1,1767,4,1.0,1.0,2.0,Real Bed,110.0,3,60,16,16,2015-09-12,2015-12-22,96.0,4.17
6916167,Large 1BR 1 block from Pike Market,12520715,Tom,Apartment,1,1768,2,1.0,1.0,1.0,Real Bed,300.0,1,1125,0,0,,,0.0,0.0
6941113,Nice 2BD/2BA Downtown & Conv Center,20069008,Kaiser,Apartment,1,1769,7,2.0,2.0,5.0,Real Bed,225.0,3,60,18,18,2015-07-06,2016-01-01,97.0,2.95
2621746,Downtown 1 BR - Sky high apartment,453540,Sid,Apartment,1,1770,4,1.0,1.0,1.0,Real Bed,99.0,1,1125,106,106,2014-03-30,2015-12-24,93.0,4.92
449602,Downtown / 2 blocks from Pike Place,2232569,Kyle,Apartment,3,1771,6,1.0,1.0,3.0,Real Bed,65.0,1,7,108,108,2012-05-04,2015-12-28,98.0,2.42
1724849,Modern Studio Apt-Downtown Seattle,9091378,Brittany,Apartment,1,1772,2,1.0,0.0,1.0,Real Bed,275.0,1,1125,11,11,2013-12-02,2014-11-01,93.0,0.43
3868138,Pike's Place. 98 Walkscore,8534462,Daniela,Apartment,1,1786,3,1.0,1.0,1.0,Real Bed,183.0,2,1125,46,46,2014-08-18,2015-10-19,98.0,2.73
8193054,View 1bd Luxury Downtown Hi Rise#2,4874276,Sarah,Apartment,1,1773,4,1.0,1.0,2.0,Real Bed,110.0,3,60,10,10,2015-09-21,2015-11-25,98.0,2.83
6807981,Pike's Place. 100 Walkscore 2,8534462,Daniela,Apartment,1,1774,3,1.0,1.0,1.0,Real Bed,156.0,2,1125,18,18,2015-06-28,2015-11-14,96.0,2.83
1163345,Apartment Pioneer Square 203,6372203,Darcy,Apartment,1,1787,3,1.0,1.0,1.0,Real Bed,169.0,1,30,107,107,2013-06-06,2015-12-12,88.0,3.4
6436727,Downtown Seattle – Walk Everywhere!,33601666,Alan,Apartment,1,1790,2,1.0,1.0,1.0,Real Bed,150.0,2,6,14,14,2015-05-24,2015-12-30,94.0,1.86
8553556,Downtown one bedroom one bathroom!,37423892,Kevin,Apartment,1,1840,2,1.0,1.0,1.0,Real Bed,125.0,1,1125,12,12,2015-10-02,2015-12-24,91.0,3.79
7389483,Capitol/First Hill 1-BR w/Balcony,2405924,Tahira,Apartment,1,1791,2,1.0,1.0,1.0,Real Bed,175.0,3,1125,1,1,2015-09-13,2015-09-13,100.0,0.26
1901706,St. John's Apartments #307 - Studio,1787819,Christine,Apartment,1,1880,2,1.0,0.0,1.0,Real Bed,155.0,3,90,15,15,2014-06-24,2015-09-29,96.0,0.8
4137114,P2 Cosmo living: Winter promo,9058822,Andre And Joel,Apartment,1,1792,6,1.0,1.0,4.0,Real Bed,151.0,3,1125,54,54,2014-10-10,2015-12-19,94.0,3.58
5249093,"2 Bedroom, 2 Bath, Downtown Seattle",14980831,Rebecca,Apartment,1,1793,6,2.0,2.0,4.0,Real Bed,175.0,3,1125,27,27,2015-03-30,2016-01-01,90.0,2.88
356608,St. John's Apartments #309- Two BR,1787819,Christine,Apartment,1,1881,6,2.0,2.0,2.0,Real Bed,196.0,3,90,40,40,2012-06-05,2015-12-14,96.0,0.92
5270223,View Studio Near Convention Center,21818936,Justin,Apartment,1,1794,2,1.0,0.0,1.0,Real Bed,110.0,1,1125,0,0,,,0.0,0.0
7824870,"Cute Vintage Studio, Cap Hill",27676513,Sarah,Apartment,1,1882,2,1.0,0.0,1.0,Real Bed,140.0,3,4,0,0,,,0.0,0.0
828298,2 Bedroom Sparkling City Oasis,74305,Darik,Apartment,1,1795,5,1.0,2.0,3.0,Real Bed,175.0,3,1125,14,14,2013-01-29,2015-11-22,92.0,0.39
8446347,Best location in Seattle!,44470118,Michelle,Apartment,1,1841,4,1.0,1.0,2.0,Real Bed,250.0,1,1125,0,0,,,0.0,0.0
5989894,Cozy Downtown Apartment,2775464,Lubna,Apartment,1,1842,4,1.0,1.0,1.0,Real Bed,90.0,1,1125,11,11,2015-04-20,2015-09-28,95.0,1.27
7699495,ConventionCenter/Executive,7785901,Andric And Drea,Apartment,1,1843,2,1.0,1.0,1.0,Real Bed,105.0,3,1125,6,6,2015-10-31,2016-01-01,100.0,2.73
3270492,Stay in the Heart of Seattle,16537099,Maximillian,Apartment,2,1796,2,1.0,1.0,1.0,Real Bed,95.0,2,1125,62,62,2014-07-08,2015-12-27,97.0,3.41
5372156,8th Ave Condos Modern 1BD 3,8534462,Daniela,Apartment,1,1844,3,1.0,1.0,1.0,Real Bed,139.0,2,1125,15,15,2015-05-17,2015-12-16,96.0,1.93
2933877,"Comfy Studio, Downtown, Affordable",14980831,Rebecca,Apartment,1,1797,2,1.0,0.0,1.0,Real Bed,115.0,3,1125,9,9,2014-07-18,2015-10-17,91.0,0.5
4943016,Beautiful Modern Downtwn/Convention,3294357,Rachel & Grace,Apartment,1,1798,4,1.0,1.0,1.0,Real Bed,185.0,3,1125,4,4,2015-02-17,2015-09-27,90.0,0.37
3624990,Large Downtown 2 Bedroom Condo,14980831,Rebecca,Apartment,1,1799,6,1.0,2.0,4.0,Real Bed,175.0,3,1125,18,18,2014-09-22,2015-11-02,90.0,1.15
7391003,Studio in the BEST location!,32394807,Andreina,Apartment,1,1800,2,1.0,0.0,1.0,Real Bed,75.0,1,1125,43,43,2015-07-20,2015-12-25,85.0,7.63
9922140,Luxury Seattle Downtown Residence,41319913,Cousin,Apartment,1,1801,3,1.0,1.0,1.0,Real Bed,85.0,1,1125,0,0,,,0.0,0.0
10126199,Convention Place 1BD w/ Parking!,35324206,Gracie,Apartment,1,1845,3,1.0,1.0,1.0,Real Bed,129.0,1,60,0,0,,,0.0,0.0
6752031,Amazing Space in Downtown Seattle,35354152,Johnny,Apartment,2,1846,2,1.0,1.0,1.0,Airbed,70.0,2,1125,18,18,2015-07-06,2015-12-12,91.0,2.95
1815304,Best Location in Downtown Seattle!,9508208,Michael,Apartment,2,1802,2,1.0,1.0,1.0,Pull-out Sofa,79.0,2,19,139,139,2013-11-08,2015-12-31,91.0,5.29
10211716,Luxury High Rise Convention Center,50550045,Diane,Apartment,1,1847,6,2.0,2.0,2.0,Real Bed,109.0,1,1125,0,0,,,0.0,0.0
3793047,Cozy studio in Capitol Hill!,1434203,Adam,Apartment,1,1883,2,1.0,0.0,1.0,Real Bed,100.0,2,1125,37,37,2014-08-11,2015-11-16,92.0,2.17
353039,St. John's Apartments #300- one BR,1787819,Christine,Apartment,1,1884,4,1.0,1.0,1.0,Real Bed,155.0,3,90,18,18,2012-07-03,2015-11-09,93.0,0.42
5218550,In the Heart of Seattle,19962298,Susan,Apartment,2,1848,2,1.0,1.0,1.0,Real Bed,87.0,2,1125,71,71,2015-02-21,2016-01-01,98.0,6.7
7809494,1 BR Great View near Stadium and DT,41112217,Steven,Apartment,1,1849,3,1.0,1.0,1.0,Real Bed,165.0,1,1125,18,18,2015-08-13,2015-12-29,98.0,3.72
6627403,Urban Capitol Hill Retreat,34689188,Zachary,Condominium,2,1885,2,1.5,1.0,1.0,Real Bed,100.0,1,1125,6,6,2015-10-19,2015-12-23,100.0,2.31
8065715,Modern room near Convention Center,23312083,Aaron,Apartment,2,1803,2,1.0,1.0,1.0,Real Bed,78.0,1,1125,14,14,2015-08-31,2015-12-07,99.0,3.31
7431247,Sunny apt in the heart of Cap Hill,33852132,Evan,Apartment,1,1886,2,1.0,0.0,1.0,Real Bed,150.0,2,1125,1,1,2015-08-15,2015-08-15,100.0,0.21
9460,Downtown Convention Ctr B&B - Nice!,30832,Siena,Bed & Breakfast,2,1804,2,1.0,1.0,1.0,Real Bed,99.0,3,29,240,240,2009-08-31,2015-12-30,98.0,3.11
6993978,Capitol Hill Trendy Neighborhood!,10969315,Karin,Apartment,3,1850,2,1.0,1.0,1.0,Real Bed,80.0,2,1125,13,13,2015-07-16,2015-12-14,100.0,2.25
9979329,Luxury 2 bedroom Convention Center,50550045,Diane,Apartment,1,1851,6,2.0,2.0,2.0,Real Bed,185.0,2,200,0,0,,,0.0,0.0
9061868,2 Bdm Chic Penthouse Convention Ctr,34779932,Marc,Condominium,1,1805,4,1.0,2.0,3.0,Real Bed,169.0,3,1125,2,2,2015-12-16,2015-12-31,90.0,2.0
1246769,Light & Modern Downtown Conv Ctr ,1025723,Dirk & Jaq,Apartment,1,1806,3,1.0,1.0,2.0,Real Bed,129.0,3,28,154,154,2013-06-22,2015-12-19,96.0,4.98
1107845,Apt W/View By Convention Center,6082692,Owen,Apartment,1,1887,3,1.0,1.0,1.0,Real Bed,80.0,3,14,55,55,2013-07-22,2015-12-23,93.0,1.84
1583047,Charming First/Cap Hill 1 Bedroom,4342525,Eric,Apartment,1,1807,4,1.0,1.0,1.0,Real Bed,77.0,2,9,6,6,2013-09-23,2015-08-31,87.0,0.22
7735282,Great Value from Super Host,10558142,James,Apartment,1,1808,3,1.0,0.0,1.0,Real Bed,99.0,1,30,9,9,2015-12-02,2016-01-03,98.0,7.94
7710713,ConvtnCntr 1stHill/ Executive Suite,7785901,Andric And Drea,Apartment,1,1852,2,1.0,1.0,1.0,Real Bed,119.0,2,1125,8,8,2015-09-18,2015-10-24,100.0,2.2
7735313,Intercity Canopy,10558142,James,Apartment,1,1809,3,1.0,0.0,1.0,Real Bed,129.0,1,30,31,31,2015-08-11,2016-01-02,97.0,6.33
8869027,Beautiful Centrally Located 1 Bdrm,46246090,Christopher,Apartment,1,1853,3,1.0,1.0,1.0,Real Bed,145.0,2,1125,10,10,2015-10-19,2016-01-02,100.0,3.85
9781881,Downtown Condo in First Hill,30016584,Bogdan,Condominium,2,1854,1,0.5,1.0,1.0,Real Bed,250.0,1,1125,0,0,,,0.0,0.0
6239907,Seattle view with a Cherry on top,8736485,Max And Anse,Apartment,2,1855,2,1.0,1.0,1.0,Real Bed,99.0,2,10,46,46,2015-05-26,2015-12-19,97.0,6.16
6315269,1 Bedroom Skyline Oasis,74305,Darik,Apartment,1,1810,4,1.0,1.0,2.0,Real Bed,230.0,3,365,2,2,2015-05-31,2015-06-12,100.0,0.27
9318524,98 Walkscore. Swedish Suites 1BD,8534462,Daniela,Apartment,1,1856,3,1.0,1.0,1.0,Real Bed,109.0,2,1125,1,1,2015-11-20,2015-11-20,100.0,0.65
6812415,"Shared central studio, real bed",2082490,Marianne,Apartment,3,1857,2,1.0,1.0,1.0,Real Bed,85.0,1,4,16,16,2015-06-22,2015-09-12,95.0,2.44
7118258,Spacious place near everything!,9742904,Patrick,Apartment,1,1811,2,1.0,1.0,1.0,Real Bed,120.0,6,1125,1,1,2015-08-01,2015-08-01,100.0,0.19
8505421,WONDERFUL LOCATION,44785869,Abby,Apartment,1,1858,4,1.0,1.0,2.0,Real Bed,150.0,1,1125,1,1,2015-09-27,2015-09-27,80.0,0.3
6246861,Vintage Apartment Pike-Pine,10558142,James,Apartment,1,1888,3,1.0,0.0,1.0,Real Bed,115.0,1,50,71,71,2015-05-12,2016-01-03,94.0,8.95
7828222,Cozy Downtown Private Apartment,2775464,Lubna,Apartment,1,1859,4,1.0,1.0,1.0,Real Bed,130.0,1,1125,3,3,2015-08-24,2015-09-27,93.0,0.67
7533901,Downtown Seattle/Conv Ctr 1 bdm PH,34779932,Marc,Condominium,1,1812,4,1.0,1.0,1.0,Real Bed,129.0,3,180,3,3,2015-10-01,2015-11-09,87.0,0.94
3803947,8th Ave Condos Modern 1BD,8534462,Daniela,Apartment,1,1860,2,1.0,1.0,1.0,Real Bed,129.0,2,1125,55,55,2014-08-27,2015-10-10,98.0,3.33
2943860,Room with a View - IBD Penthouse,14980831,Rebecca,Apartment,1,1813,6,2.0,1.0,4.0,Real Bed,195.0,3,1125,14,14,2014-05-27,2015-11-16,90.0,0.71
7388225,Luxury Apartment in Capitol Hill,4730169,Magic,Apartment,1,1889,4,2.0,2.0,2.0,Real Bed,500.0,5,7,1,1,2015-08-05,2015-08-05,100.0,0.2
2620429,2BR 2BA Downtown  -  33% off,30832,Siena,Apartment,1,1814,5,2.0,2.0,3.0,Real Bed,195.0,3,29,84,84,2014-05-16,2016-01-01,98.0,4.21
5036739,Spacious Studio Condo ,25999682,Coleen,Apartment,1,1815,4,1.0,0.0,1.0,Real Bed,250.0,1,1125,0,0,,,0.0,0.0
2978929,Bohemian Studio Near Downtown,8838512,Sarah,Apartment,1,1861,3,1.0,0.0,1.0,Real Bed,100.0,2,100,45,45,2014-05-28,2015-10-10,89.0,2.3
7699096,Exec Suite/First Hill Covn Cntr,7785901,Andric And Drea,Apartment,1,1862,2,1.0,1.0,1.0,Real Bed,110.0,2,1125,16,16,2015-08-13,2015-11-23,100.0,3.31
4439293,P3 Throwback w/ style: Winter promo,9058822,Andre And Joel,Apartment,1,1816,4,1.0,0.0,2.0,Real Bed,121.0,3,1125,66,66,2014-11-04,2015-12-23,95.0,4.64
580815,St. John's Apartments #319 - Studio,1787819,Christine,Apartment,1,1890,2,1.0,1.0,1.0,Real Bed,139.0,3,90,11,11,2013-06-09,2015-12-15,98.0,0.35
5315169,"Serene&Central, 1BR&Pullout&Parking",27532846,Barbara,Apartment,1,1863,4,1.0,1.0,2.0,Real Bed,120.0,2,1125,26,26,2015-04-05,2015-12-27,94.0,2.84
3906076,"Downtown 1BR, Close to everything",20220925,Ezana,Apartment,1,1817,2,1.0,1.0,1.0,Real Bed,110.0,3,29,53,53,2014-09-03,2015-11-25,98.0,3.25
4566609,Cozy Studio 1 Block from Pike/Pine,16110062,Alex,Apartment,1,1818,2,1.0,0.0,1.0,Real Bed,69.0,1,20,25,25,2014-12-01,2015-10-26,78.0,1.88
9304465,Apartment in First Hill,15697627,Hassan,Apartment,1,1819,2,1.0,1.0,2.0,Real Bed,100.0,1,1125,0,0,,,0.0,0.0
1136984,One Bdrm Condo Across Conv Center,2230478,Sanjaya,Apartment,1,1820,4,1.0,1.0,2.0,Real Bed,150.0,3,1125,65,65,2013-10-15,2015-12-03,94.0,2.4
6494181,"2BD, 1.5 Bath View Penthouse",14980831,Rebecca,Condominium,1,1821,6,1.5,2.0,4.0,Real Bed,215.0,3,1125,12,12,2015-06-23,2015-12-28,97.0,1.84
4494947,Downtown Seattle Couch,23316438,Justin,Apartment,3,1864,2,1.0,1.0,1.0,Couch,40.0,1,3,0,0,,,0.0,0.0
9533648,PERFECT SEATTLE LOCATION,43053036,Andrew,Apartment,1,1822,3,1.0,0.0,1.0,Real Bed,103.0,1,1125,7,7,2015-12-01,2016-01-02,91.0,6.0
284087,The Nest in the Heart of the City,721070,Suzanne,Apartment,1,1823,6,1.0,2.0,3.0,Real Bed,175.0,3,90,75,75,2012-02-28,2015-12-25,94.0,1.6
2825852,99 Amazing View Downtown,8534462,Daniela,Apartment,1,1865,3,1.0,1.0,1.0,Real Bed,139.0,14,1125,68,68,2014-06-29,2015-10-31,95.0,3.68
8817033,"Private Bedroom, Bathroom,& Parking",22061910,Casey,Condominium,2,1891,2,1.0,1.0,1.0,Real Bed,66.0,1,1125,11,11,2015-10-15,2015-11-21,96.0,4.02
9097503,"1BR in Cap Hill, next to downtown",38463938,O,Apartment,1,1824,2,1.0,1.0,2.0,Real Bed,85.0,1,1125,7,7,2015-10-30,2015-12-21,83.0,3.13
10211609,Downtown Seattle Suite-Private Room,50550045,Diane,Apartment,2,1866,2,1.0,1.0,1.0,Real Bed,65.0,1,1125,0,0,,,0.0,0.0
1684236,Seattle Downtown Convention Center,8905591,David,Apartment,1,1825,2,1.0,1.0,1.0,Real Bed,100.0,4,1125,49,49,2013-10-18,2015-11-16,98.0,1.82
1159226,St. John's Apartments #304 - 2 BR,1787819,Christine,Apartment,1,1892,4,1.0,2.0,3.0,Real Bed,174.0,3,90,14,14,2014-04-07,2015-11-16,96.0,0.66
9318440,98 Walkscore. Swedish Suites 2BD,8534462,Daniela,Apartment,1,1867,5,2.0,2.0,2.0,Real Bed,200.0,2,1125,2,2,2015-11-16,2015-11-28,100.0,1.2
7884782,Mt. Rainier view Pike Street,10558142,James,Apartment,1,1893,3,1.0,1.0,1.0,Real Bed,120.0,2,45,36,36,2015-08-16,2016-01-02,98.0,7.61
9236961,2Br/2Ba Apt Very Close to Downtown,48010503,Jared,Apartment,1,1826,4,2.0,2.0,2.0,Real Bed,90.0,1,10,1,1,2015-11-29,2015-11-29,100.0,0.81
8065531,Private room near Convention Center,23312083,Aaron,Apartment,2,1827,2,1.0,1.0,1.0,Real Bed,78.0,2,1125,12,12,2015-09-01,2015-12-13,97.0,2.86
8342429,Cute Neighborhood/Downtown Studio,43220022,Jordan,Apartment,1,1828,3,1.0,0.0,1.0,Real Bed,99.0,2,1125,8,8,2015-11-01,2015-12-30,100.0,3.69
2149219,St. John's Apartments #206 - 1 BR,1787819,Christine,Apartment,1,1894,4,1.0,1.0,2.0,Real Bed,174.0,3,90,13,13,2014-07-25,2015-10-06,92.0,0.74
